Table,Field,Code,QC Name,QC Description,Message,Expression,Type of QC,Severity Level,Creation Mode,Status,Valid
MonitoringSite,supersedesIdentifier,RF213_WISE5,RF213_WISE5,The monitoring site has a predecessor in a different category of surface water body [RF213],The monitoring site has a predecessor in a different category of surface water body [RF213_WISE5],"WITH split
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(supersedesidentifier, ',', 'ALL', 999))) AS onePredecessorIdentifier
		,ms.thematicididentifier
		,MS.featureofinterestidentifier
		,MS.featureofinterestidentifierscheme
		,MS.supersedesidentifierscheme
		,MS.record_id
	FROM dataset_37015.""monitoringsite"" MS
	WHERE COALESCE(MS.""supersedesidentifier"", '') <> ''
		AND MS.featureofinterestidentifierscheme LIKE '%SurfaceWaterBodyCode'
		
	)
	,SWB
AS (
	SELECT wb.thematicididentifier
		,wb.thematicididentifierscheme
		,wb.zonetype
		,wb.specialisedzonetype
	FROM dataset_37016.""relatedzoneWISE5"" wb
	WHERE wb.""thematicididentifierscheme"" LIKE '%SurfaceWaterBodyCode'
	)
SELECT split.record_id
	,split.thematicididentifier
	,split.onePredecessorIdentifier
	,split.featureofinterestidentifier
	,SWB.specialisedzonetype
FROM split
JOIN SWB ON split.featureofinterestidentifier = SWB.thematicididentifier
	AND split.featureofinterestidentifierscheme = SWB.thematicididentifierscheme
JOIN dataset_37015.""monitoringsite"" mon 
        ON split.onePredecessorIdentifier = mon.thematicididentifier
	AND split.supersedesidentifierscheme = mon.thematicididentifierscheme
JOIN SWB swb_pred 
        ON mon.featureofinterestidentifier = swb_pred.thematicididentifier
	AND mon.featureofinterestidentifierscheme =         swb_pred.thematicididentifierscheme
WHERE swb.specialisedzonetype <> swb_pred.specialisedzonetype
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )

UNION ALL

SELECT split.record_id
	,split.thematicididentifier
	,split.onePredecessorIdentifier
	,split.featureofinterestidentifier
	,SWB.specialisedzonetype
	
FROM split
JOIN SWB ON split.featureofinterestidentifier = SWB.thematicididentifier
	AND split.featureofinterestidentifierscheme = SWB.thematicididentifierscheme
LEFT JOIN dataset_37015.""monitoringsite"" mon ON split.onePredecessorIdentifier = mon.thematicididentifier
	AND split.supersedesidentifierscheme =        mon.thematicididentifierscheme
JOIN dataset_37016.""monitoringsiteWISE5"" r
	ON SPLIT.onePredecessorIdentifier = R.thematicididentifier
	AND SPLIT.supersedesidentifierscheme = R.thematicididentifierscheme
JOIN dataset_37016.""relatedzoneWISE5"" rswb 
        ON R.relatedZoneIdentifier = RSWB.thematicididentifier AND 
        R.relatedZoneIdentifierScheme = RSWB.thematicididentifierscheme
WHERE COALESCE(MON.thematicididentifier , '') = ''
AND swb.specialisedZoneType <> RSWB.specialisedZoneType 
 and exists (
                select  0
                from    dataset_37016.""country"" C
                where   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,supersedesIdentifier,RF214_WFD,RF214_WFD,The monitoring site has a predecessor in a different water body ,The monitoring site has a predecessor in a different water body [RF214_WFD],"WITH split
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(MS.supersedesidentifier, ',', 'ALL', 999))) AS predecessor
		,MS.thematicididentifier
		,MS.featureofinterestidentifier
		,MS.featureofinterestidentifierscheme
		,MS.supersedesidentifierscheme
		,MS.record_id
	FROM dataset_37015.""monitoringsite"" MS
	WHERE COALESCE(MS.""supersedesIdentifier"", '') <> ''
		
	)
SELECT DISTINCT SPLIT.record_id
	,split.thematicididentifier
	,predecessor
FROM dataset_37015.""monitoringsite"" site
JOIN split ON split.predecessor = site.thematicididentifier
	AND split.supersedesidentifierscheme = site.thematicididentifierscheme
WHERE split.featureofinterestidentifier <> site.featureofinterestidentifier OR 
split.featureofinterestidentifierscheme <> site.featureofinterestidentifierscheme
 and EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )
UNION ALL

SELECT DISTINCT SPLIT.record_id
	,split.thematicididentifier
	,predecessor
FROM split 
LEFT JOIN dataset_37015.""monitoringsite"" m 
    ON SPLIT.predecessor = M.thematicididentifier
JOIN dataset_37016.""monitoringsiteWFD"" r 
    ON SPLIT.predecessor = r.thematicididentifier and split.supersedesidentifierscheme = r.thematicIdIdentifierScheme
WHERE 
  COALESCE(m.thematicididentifier, '') = ''
and (split.featureofinterestidentifier <> r.relatedzoneidentifier OR split.featureofinterestidentifierscheme <> r.relatedzoneidentifierscheme)
 and EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,supersedesIdentifier,RF214_WISE5,RF214_WISE5,The monitoring site has a predecessor in a different water body ,The monitoring site has a predecessor in a different water body [RF214_WISE5],"WITH split
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(MS.supersedesidentifier, ',', 'ALL', 999))) AS predecessor
		,MS.thematicididentifier
		,MS.featureofinterestidentifier
		,MS.featureofinterestidentifierscheme
		,MS.supersedesidentifierscheme
		,MS.record_id
	FROM dataset_37015.""monitoringsite"" MS
	WHERE COALESCE(MS.""supersedesIdentifier"", '') <> ''
		
	)
SELECT DISTINCT SPLIT.record_id
	,split.thematicididentifier
	,predecessor
FROM dataset_37015.""monitoringsite"" site
JOIN split ON split.predecessor = site.thematicididentifier
	AND split.supersedesidentifierscheme = site.thematicididentifierscheme
WHERE split.featureofinterestidentifier <> site.featureofinterestidentifier OR 
split.featureofinterestidentifierscheme <> site.featureofinterestidentifierscheme
 and EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )
UNION ALL

SELECT DISTINCT SPLIT.record_id
	,split.thematicididentifier
	,predecessor
FROM split 
LEFT JOIN dataset_37015.""monitoringsite"" m 
    ON SPLIT.predecessor = M.thematicididentifier
JOIN dataset_37016.""monitoringsiteWISE5"" r 
    ON SPLIT.predecessor = r.thematicididentifier and split.supersedesidentifierscheme = r.thematicIdIdentifierScheme
WHERE 
  COALESCE(m.thematicididentifier, '') = ''
and (split.featureofinterestidentifier <> r.relatedzoneidentifier OR split.featureofinterestidentifierscheme <> r.relatedzoneidentifierscheme)
 and EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,thematicIdIdentifier,RF215_WFD,RF215_WFD,"thematicIdIdentifier must be a valid identifier in the register if the wiseEvolutionType value is 'deletion', 'noChange' or 'change' ","thematicIdIdentifier must be a valid identifier in the register if the wiseEvolutionType value is 'deletion', 'noChange' or 'change' [RF215_WFD]","SELECT MS.wiseevolutiontype
	,MS.thematicididentifier
	,record_id
FROM dataset_37015.""monitoringsite"" MS
WHERE MS.""wiseevolutiontype"" IN ('deletion','noChange','change')
	AND NOT EXISTS (
		SELECT 1
		FROM dataset_37016.""monitoringsiteWFD"" RF
		WHERE RF.""thematicididentifier"" = MS.""thematicididentifier""
			AND RF.""thematicididentifierscheme"" = MS.""thematicididentifierscheme""
			AND RF.""wiseevolutiontype"" <> 'deletion'
		)
 AND EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,thematicIdIdentifier,RF215_WISE5,RF215_WISE5,"thematicIdIdentifier must be a valid identifier in the register if the wiseEvolutionType value is 'deletion', 'noChange' or 'change' ","thematicIdIdentifier must be a valid identifier in the register if the wiseEvolutionType value is 'deletion', 'noChange' or 'change' [RF215_WISE5]","SELECT MS.wiseevolutiontype
	,MS.thematicididentifier
	,record_id
FROM dataset_37015.""monitoringsite"" MS
WHERE MS.""wiseevolutiontype"" IN ('deletion','noChange','change')
	AND NOT EXISTS (
		SELECT 1
		FROM dataset_37016.""monitoringsiteWISE5"" RF
		WHERE RF.""thematicididentifier"" = MS.""thematicididentifier""
			AND RF.""thematicididentifierscheme"" = MS.""thematicididentifierscheme""
			AND RF.""wiseevolutiontype"" <> 'deletion'
		)
 AND EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,thematicIdIdentifier,RF216_WFD,RF216_WFD,"thematicIdIdentifier must not exist in the register unless the wiseEvolutionType value is 'deletion', 'noChange', 'reactivation' or 'change' ","thematicIdIdentifier must not exist in the register unless the wiseEvolutionType value is 'deletion', 'noChange', 'reactivation' or 'change' [RF216_WFD]","SELECT MS.""thematicididentifier""
	,ms.record_id
FROM dataset_37015.""monitoringsite"" MS
LEFT JOIN dataset_37016.""monitoringsiteWFD"" R 
    ON MS.thematicIdIdentifier = R.thematicIdIdentifier AND         MS.thematicIdIdentifierScheme  = r.thematicIdIdentifierScheme 
 WHERE MS.""wiseevolutiontype"" NOT IN (
		'deletion'
		,'noChange'
		,'reactivation'
		,'change'
		)
 AND COALESCE(R.thematicIdIdentifier, '') <> ''

 AND EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,thematicIdIdentifier,RF216_WISE,RF216_WISE,"thematicIdIdentifier must not exist in the register unless the wiseEvolutionType value is 'deletion', 'noChange', 'reactivation' or 'change' ","thematicIdIdentifier must not exist in the register unless the wiseEvolutionType value is 'deletion', 'noChange', 'reactivation' or 'change' [RF216_WISE]","SELECT MS.""thematicididentifier""
	,ms.record_id
FROM dataset_37015.""monitoringsite"" MS
LEFT JOIN dataset_37016.""monitoringsiteWISE5"" R 
    ON MS.thematicIdIdentifier = R.thematicIdIdentifier AND         MS.thematicIdIdentifierScheme  = r.thematicIdIdentifierScheme 
 WHERE MS.""wiseevolutiontype"" NOT IN (
		'deletion'
		,'noChange'
		,'reactivation'
		,'change'
		)
 AND COALESCE(R.thematicIdIdentifier, '') <> ''

 AND EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,thematicIdIdentifier,RF217_WFD,RF217_WFD,The monitoring site is associated with waterbody in a different category (surface water versus groundwater) than the waterbody previously reported ,The monitoring site is associated with waterbody in a different category (surface water versus groundwater) than the waterbody previously reported [RF217_WFD],"SELECT MS.featureofinterestidentifierScheme
	,record_id
	,MS.thematicididentifier
FROM dataset_37015.""monitoringsite"" MS
WHERE EXISTS (
		SELECT 1
		FROM dataset_37016.""monitoringsiteWFD"" B
		WHERE B.""thematicididentifier"" = MS.""thematicididentifier""
			AND b.""thematicididentifierscheme"" = MS.""thematicididentifierscheme""
			AND B.""relatedzoneidentifierScheme"" <> MS.""featureofinterestidentifierScheme""
		)
 and EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,thematicIdIdentifier,RF217_WISE5,RF217_WISE5,The monitoring site is associated with waterbody in a different category (surface water versus groundwater) than the waterbody previously reported ,The monitoring site is associated with waterbody in a different category (surface water versus groundwater) than the waterbody previously reported [RF217_WISE5],"SELECT MS.featureofinterestidentifierScheme
	,record_id
	,MS.thematicididentifier
FROM dataset_37015.""monitoringsite"" MS
WHERE EXISTS (
		SELECT 1
		FROM dataset_37016.""monitoringsiteWISE5"" B
		WHERE B.""thematicididentifier"" = MS.""thematicididentifier""
			AND b.""thematicididentifierscheme"" = MS.""thematicididentifierscheme""
			AND B.""relatedzoneidentifierScheme"" <> MS.""featureofinterestidentifierScheme""
		)
 and EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,,RF218_WFD,RF218_WFD,A valid 'eu' thematic identifier exists in the register but was not reported (either as a spatial object or as a predecessor) ,A valid 'eu' thematic identifier exists in the register but was not reported (either as a spatial object or as a predecessor) [RF218_WFD]. Values: {%identifiers%}. Number of missing values: {%numberofrecords%} ,"WITH predecessors
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(MS.supersedesidentifier, ',', 'ALL', 999))) AS predecessor
		,MS.thematicididentifier
		,MS.thematicididentifierscheme
		,MS.supersedesidentifierscheme
		,MS.record_id
	FROM dataset_37015.""monitoringsite"" MS
	WHERE COALESCE(MS.""supersedesidentifier"", '') <> ''
		
	)
SELECT -- format the list of results
    X.record_id,
    CASE
        WHEN LENGTH(X.ids) > 4000 THEN 
            CONCAT(
                LEFT(
                    X.ids,
                    CASE 
                        WHEN POSITION(',' IN REVERSE(LEFT(X.ids, 3997))) > 0 THEN
                            3997 - POSITION(',' IN REVERSE(LEFT(X.ids, 3997)))
                        ELSE 3997
                    END
                ),
                '...'
            )
        ELSE X.ids
    END AS identifiers,
    X.numberofrecords
FROM (
    SELECT
        (SELECT MIN(record_id) FROM dataset_37015.""monitoringsite"") AS record_id,
        listagg(RF.thematicIdIdentifier, ', ') as ids,
        COUNT(*) AS numberofrecords
    FROM dataset_37016.""monitoringsiteWFD"" RF
    LEFT JOIN dataset_37015.""monitoringsite"" D
        ON D.thematicIdIdentifier = RF.thematicIdIdentifier
       AND D.thematicIdIdentifierScheme = RF.thematicIdIdentifierScheme
    LEFT JOIN predecessors P
        ON P.predecessor = RF.thematicIdIdentifier
       AND P.thematicIdIdentifierScheme = RF.thematicIdIdentifierScheme
    WHERE RF.countrycode = ( '{%R3_COUNTRY_CODE%}'
    ) -- the indentifier is valid
    AND RF.wiseEvolutionType <> 'deletion'
    AND RF.statusCode NOT IN ('retired', 'deprecated', 'superseded')
    -- not present as identifier or predeccessor
    AND (D.thematicIdIdentifier IS NULL 
    AND P.predecessor IS NULL
     and EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                ))
    HAVING COUNT(*) > 0
) X
",TABLE,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,,RF218_WISE5,RF218_WISE5,A valid 'eu' thematic identifier exists in the register but was not reported (either as a spatial object or as a predecessor) ,A valid 'eu' thematic identifier exists in the register but was not reported (either as a spatial object or as a predecessor) [RF218_WISE5]. Values: {%identifiers%}. Number of missing values: {%numberofrecords%} ,"WITH predecessors
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(MS.supersedesidentifier, ',', 'ALL', 999))) AS predecessor
		,MS.thematicididentifier
		,MS.thematicididentifierscheme
		,MS.supersedesidentifierscheme
		,MS.record_id
	FROM dataset_37015.""monitoringsite"" MS
	WHERE COALESCE(MS.""supersedesidentifier"", '') <> ''
		
	)
SELECT -- format the list of results
    X.record_id,
    CASE
        WHEN LENGTH(X.ids) > 4000 THEN 
            CONCAT(
                LEFT(
                    X.ids,
                    CASE 
                        WHEN POSITION(',' IN REVERSE(LEFT(X.ids, 3997))) > 0 THEN
                            3997 - POSITION(',' IN REVERSE(LEFT(X.ids, 3997)))
                        ELSE 3997
                    END
                ),
                '...'
            )
        ELSE X.ids
    END AS identifiers,
    X.numberofrecords
FROM (
    SELECT
        (SELECT MIN(record_id) FROM dataset_37015.""monitoringsite"") AS record_id,
        listagg(RF.thematicIdIdentifier, ', ') as ids,
        COUNT(*) AS numberofrecords
    FROM dataset_37016.""monitoringsiteWISE5"" RF
    LEFT JOIN dataset_37015.""monitoringsite"" D
        ON D.thematicIdIdentifier = RF.thematicIdIdentifier
       AND D.thematicIdIdentifierScheme = RF.thematicIdIdentifierScheme
    LEFT JOIN predecessors P
        ON P.predecessor = RF.thematicIdIdentifier
       AND P.thematicIdIdentifierScheme = RF.thematicIdIdentifierScheme
    WHERE LEFT(RF.thematicIdIdentifier, 2) = ( '{%R3_COUNTRY_CODE%}'
    ) -- the indentifier is valid
    AND RF.wiseEvolutionType <> 'deletion'
    AND RF.statusCode NOT IN ('retired', 'deprecated', 'superseded')
    -- not present as identifier or predeccessor
    AND (D.thematicIdIdentifier IS NULL 
    AND P.predecessor IS NULL
     and EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                ))
    HAVING COUNT(*) > 0
) X
",TABLE,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,RF219_WFD,RF219_WFD,wiseEvolutionType='reactivation' is not valid if the object does not exist in the MonitoringSite register [RF219],wiseEvolutionType='reactivation' is not valid if the object does not exist in the MonitoringSite register [RF219_WFD],"SELECT record_id
	,MS.""thematicididentifier""
	,MS.""thematicididentifierscheme""
FROM dataset_37015.""monitoringsite"" MS
WHERE NOT EXISTS (
		SELECT 1
		FROM dataset_37016.""monitoringsiteWFD"" B
		WHERE 
		B.""thematicididentifier"" = MS.""thematicididentifier""
		AND B.""thematicididentifierscheme"" =       MS.""thematicididentifierscheme""
		)
AND MS.""wiseevolutiontype"" = 'reactivation'
      -- This QC is for countries reporting under WFD only
 AND EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,RF219_WISE5,RF219_WISE5,wiseEvolutionType='reactivation' is not valid if the object does not exist in the MonitoringSite register [RF219_WISE5],wiseEvolutionType='reactivation' is not valid if the object does not exist in the MonitoringSite register [RF219_WISE5],"SELECT record_id
	,MS.""thematicididentifier""
	,MS.""thematicididentifierscheme""
FROM dataset_37015.""monitoringsite"" MS
WHERE NOT EXISTS (
		SELECT 1
		FROM dataset_37016.""monitoringsiteWISE5"" B
		WHERE 
		B.""thematicididentifier"" = MS.""thematicididentifier""
		AND B.""thematicididentifierscheme"" =       MS.""thematicididentifierscheme""
		)
AND MS.""wiseevolutiontype"" = 'reactivation'
      -- This QC is for countries reporting under WFD only
 AND EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,RF220_WISE5,RF220_WISE5,wiseEvolutionType='reactivation' is not valid if the status of the object is 'valid' in the MonitoringSite register,wiseEvolutionType='reactivation' is not valid if the status of the object is 'valid' in the MonitoringSite register [RF220_WISE5],"SELECT record_id
	,ms.""thematicididentifier""
FROM dataset_37015.""monitoringsite"" ms
WHERE ms.""wiseevolutiontype"" LIKE 'reactivation'
	AND EXISTS (
		SELECT 1
		FROM dataset_37016.""monitoringsiteWISE5"" REFERENCE
		WHERE 
		ms.""thematicididentifier"" = REFERENCE.""thematicididentifier""
		AND ms.""thematicididentifierscheme"" = REFERENCE.""thematicididentifierscheme""
		AND REFERENCE.""wiseevolutiontype""  = 'deletion'
		)
AND  EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,RF220_WFD,RF220_WFD,wiseEvolutionType='reactivation' is not valid if the status of the object is 'valid' in the MonitoringSite register,wiseEvolutionType='reactivation' is not valid if the status of the object is 'valid' in the MonitoringSite register [RF220_WFD],"SELECT record_id
	,ms.""thematicididentifier""
FROM dataset_37015.""monitoringsite"" ms
WHERE ms.""wiseevolutiontype"" LIKE 'reactivation'
	AND EXISTS (
		SELECT 1
		FROM dataset_37016.""monitoringsiteWFD"" REFERENCE
		WHERE 
		ms.""thematicididentifier"" = REFERENCE.""thematicididentifier""
		AND ms.""thematicididentifierscheme"" = REFERENCE.""thematicididentifierscheme""
		AND REFERENCE.""wiseevolutiontype""  = 'deletion'
		)
AND  EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,RF221_WFD,RF221_WFD,wiseEvolutionType='reactivation' is not valid if the status of the object is 'superseded' in the MonitoringSite register ,wiseEvolutionType='reactivation' is not valid if the status of the object is 'superseded' in the MonitoringSite register [RF221_WFD],"SELECT record_id
	,ms.""thematicididentifier""
FROM dataset_37015.""monitoringsite"" ms
WHERE ms.""wiseevolutiontype"" = 'reactivation'
	AND EXISTS (
		SELECT 1
		FROM dataset_37016.""monitoringsiteWFD"" R
		WHERE ms.""thematicididentifier"" = R.""thematicididentifier""
			AND ms.""thematicididentifierscheme"" = R.""thematicididentifierscheme""
			AND R.""statuscode"" = 'superseded'
		)
 AND EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,RF221_WISE5,RF221_WISE5,wiseEvolutionType='reactivation' is not valid if the status of the object is 'superseded' in the MonitoringSite register ,wiseEvolutionType='reactivation' is not valid if the status of the object is 'superseded' in the MonitoringSite register [RF221_WISE5],"SELECT record_id
	,ms.""thematicididentifier""
FROM dataset_37015.""monitoringsite"" ms
WHERE ms.""wiseevolutiontype"" = 'reactivation'
	AND EXISTS (
		SELECT 1
		FROM dataset_37016.""monitoringsiteWISE5"" R
		WHERE ms.""thematicididentifier"" = R.""thematicididentifier""
			AND ms.""thematicididentifierscheme"" = R.""thematicididentifierscheme""
			AND R.""statuscode"" = 'superseded'
		)
 AND EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,RF227_WFD,RF227_WFD,wiseEvolutionType='reactivation' is not a valid option if the featureOfInterestIdentifier is different to the previous one ,wiseEvolutionType='reactivation' is not a valid option if the featureOfInterestIdentifier is different to the previous one [RF227_WFD],"SELECT MS.""wiseevolutiontype"", MS.""featureofinterestidentifierscheme"" , record_id
FROM dataset_37015.""monitoringsite"" MS
WHERE MS.""wiseevolutiontype"" LIKE 'reactivation'
AND EXISTS (
            SELECT 1
            FROM dataset_37016.""monitoringsiteWFD"" RF
            WHERE RF.""thematicididentifier"" = MS.""thematicididentifier""                 AND
RF.""thematicididentifierscheme"" = MS.""thematicididentifierscheme"" 
AND 
(RF.""relatedzoneidentifierscheme"" <> MS.""featureofinterestidentifierscheme"" OR 
RF.""relatedzoneidentifier"" <> MS.""featureofinterestidentifier"" )) 
AND EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,wiseEvolutionType,RF227_WISE5,RF227_WISE5,wiseEvolutionType='reactivation' is not a valid option if the featureOfInterestIdentifier is different to the previous one ,wiseEvolutionType='reactivation' is not a valid option if the featureOfInterestIdentifier is different to the previous one [RF227_WISE5],"SELECT MS.""wiseevolutiontype"", MS.""featureofinterestidentifierscheme"" , record_id
FROM dataset_37015.""monitoringsite"" MS
WHERE MS.""wiseevolutiontype"" LIKE 'reactivation'
AND EXISTS (
            SELECT 1
            FROM dataset_37016.""monitoringsiteWISE5"" RF
            WHERE RF.""thematicididentifier"" = MS.""thematicididentifier""                 AND
RF.""thematicididentifierscheme"" = MS.""thematicididentifierscheme"" 
AND 
(RF.""relatedzoneidentifierscheme"" <> MS.""featureofinterestidentifierscheme"" OR 
RF.""relatedzoneidentifier"" <> MS.""featureofinterestidentifier"" )) 
AND EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WISE5'
                )",FIELD,ERROR,FALSE,TRUE,TRUE
MonitoringSite,supersedesIdentifier,RF223_WFD,RF223_WFD,The object has a predecessor that does not exist in the register. ,The object has a predecessor that does not exist in the register. [RF223_WFD],"WITH predecessors -- GET THE PREDECCESSOR OF wb
AS (
	SELECT TRIM(FLATTEN(REGEXP_SPLIT(MS.supersedesidentifier, ',', 'ALL', 999))) AS predecessor 
		,MS.thematicididentifier
		,MS.thematicididentifierscheme
		,MS.supersedesidentifierscheme
		,MS.record_id
		,MS.wiseEvolutionType
	FROM dataset_37015.""monitoringsite"" MS
	WHERE COALESCE(MS.""supersedesidentifier"", '') <> ''
	
	)
SELECT DISTINCT predecessors.record_id
FROM predecessors

LEFT JOIN dataset_37016.""monitoringsiteWFD"" RF ON RF.thematicididentifier = predecessors.predecessor 
	AND RF.thematicididentifierscheme = predecessors.supersedesidentifierscheme
WHERE (
		(COALESCE(RF.thematicIdIdentifier, '') = '')
		OR (
		COALESCE(RF.thematicIdIdentifier, '') <> ''
			
			AND RF.statusCode = 'superseded'
			)
		)
	AND predecessors.wiseEvolutionType NOT IN (
		'deletion'
		,'reactivation'
		) 
	AND EXISTS (
                SELECT  0
                FROM    dataset_37016.""country"" C
                WHERE   countryCode = '{%R3_COUNTRY_CODE%}'
                        and reportingType = 'WFD'
                )",FIELD,BLOCKER,FALSE,TRUE,TRUE
